Name,Year,Quarter,Cash and Due from Banks,Goodwill,Income Before Tax,Interest Income,Net Income,Net Interest Income,Non-Interest Income,Retained Earnings,Tax Expense,Total Assets,Total Liabilities,Total Stockholders Equity,Interest_Rate,Stock_Price
3,0,1,0.7350135846002658,0.40375892439436156,0.3252747707656324,0.9345493216460957,0.21836825772436197,1.4285714285714286,0.09758047220759977,1.288558887192887,4.75678002582867,1.5469781925123893,1.547605002662191,1.4271327427455358,1.875,2.3932598349357357
3,0,3,0.7407942655644834,0.40375892439436156,0.3364518866557655,0.9725758112854888,0.2432771844609812,1.4852487222306563,0.09134156089762335,1.3373261238886158,4.472664657770125,1.5407846181029992,1.5380590729419825,1.4498465401785716,2.125,2.6901875462231537
3,0,0,0.9283773628533439,0.4609157293086264,0.31823732742740046,1.030260062518127,0.21442434432439725,1.5535651029806183,0.07915618724532568,1.3739338904267888,4.694360740421868,1.561779863991141,1.561864908423706,1.4454868861607144,2.375,2.2388407171622116
3,1,2,0.7584253425053471,0.4609157293086264,0.3480429698010887,1.0408945892816859,0.2371537399715623,1.5515409139213603,0.10030999590571445,1.4199415310583914,4.842875591907016,1.587363628037696,1.5884714304326908,1.4604404994419644,2.375,2.4230945003968127
3,1,1,0.8032256199780333,0.5839757541240365,0.3593235775050193,1.0853662466565692,0.24545671555043538,1.5859521279287487,0.10342945156070266,1.4695280228356575,4.905294877313818,1.6656922232943154,1.672702334213207,1.4828055245535716,2.375,2.6854884482042687
3,1,3,0.8170992542921555,0.5839757541240365,0.3640842009397056,1.1227482195224132,0.2510612240661747,1.632002429026871,0.09758047220759977,1.521399805103528,4.88592337494619,1.670003210112502,1.6777958904798203,1.4801461356026788,1.875,2.816645495131366
3,1,0,1.0708711486213074,0.6909667839635498,0.33438205037981494,1.0963230318069028,0.2271901692769146,1.585446080663934,0.10099237683024312,1.563483645081451,4.761084804132587,1.7660383048755781,1.7833858761275843,1.4878627232142858,1.625,3.186000742027504
3,2,2,1.2948725359847388,0.6923906189614142,0.2749777492600335,1.1462730817569529,0.1809010804246972,1.6421233743231618,0.06160924918601704,1.5525746168904526,4.487731381833835,1.8479100502424235,1.8551265387105147,1.6497366768973216,0.125,1.9816004206460553
3,2,1,1.1070004046476674,0.6927974289608039,0.3955457123341543,1.1259708033901583,0.28115951053958965,1.6370629016750164,0.16045700025345577,1.5604653368863133,4.916056823073611,2.1380089346589464,2.175097280256391,1.6645159040178574,0.125,2.421343856036836
3,2,3,1.0006358749060638,0.6927974289608039,0.38302320286465336,1.161419225935355,0.2696391319239032,1.7195486058397855,0.1167846210836209,1.5980648332600316,4.894532931554025,2.1750454920121856,2.2119114326486184,1.7007010323660716,0.125,1.9006223694265012
3,2,0,1.0283831435343083,0.6927974289608039,0.37909051394034726,1.169475685604718,0.26476113377131527,1.744850969080512,0.12282856641516054,1.6536448227390717,4.913904433921653,2.2347517343396004,2.270176997233168,1.7682320731026788,0.125,3.4546662964719297
3,3,2,1.1685646569165846,0.6927974289608039,0.3959596795893444,1.0992233572878733,0.2741019812975475,1.6502201305601945,0.13277183131543546,1.713148612871791,5.071028842014636,2.417501496356476,2.4681126963430007,1.8083844866071428,0.125,5.047046263694953
3,3,1,1.1249205156367417,0.6927974289608039,0.4038250574379566,1.1211369275885406,0.2801216385922305,1.6826071555083244,0.13004230761732077,1.7750670495606204,5.109771846749892,2.4760929878006475,2.525131801539044,1.8760027204241072,0.125,5.034386340797016
3,3,3,0.9572807676744318,0.6927974289608039,0.36180738103616,1.1250040282298346,0.25023092650828743,1.6856434390972117,0.12009904271704587,1.8245673039608827,4.855789926818769,2.5559618819955245,2.6083265538937237,1.9216918945312502,0.125,5.100910826476132
3,3,0,0.9590149719636972,0.6840510139739235,0.3570467576014737,1.151429215945345,0.2494006289504001,1.7342239765194072,0.10918094792458714,1.8738519649186351,4.773999139044339,2.621042981278661,2.6724602235830117,1.9900076729910716,0.125,5.02253110004349
3,4,2,1.4937279611538237,0.6840510139739235,0.4311468962805042,2.2432406303374046,0.4027981027700802,3.2139061788371035,0.8278255444424948,1.9842358074836797,3.1338786052518293,4.947125654164497,4.952814074424397,4.532557896205357,0.375,4.024393539938034
3,4,1,1.6671483900803512,0.6840510139739235,0.5470577277337362,2.3947020721214267,0.38619215161233406,3.4719902838925156,0.41254801037219,2.0838399779232315,5.888936719758933,4.904385827769601,4.901724627883143,4.563947405133929,1.625,3.9550741658947457
3,4,3,1.3723336609052545,0.6840510139739235,0.6205369155299815,2.8748670684154556,0.44846446845388216,3.952735185466323,0.42132147940184433,2.2110401090040446,6.125699526474387,4.98010562842809,5.027191280734456,4.211251395089286,3.125,4.834296904369363
3,4,0,1.4792762587432797,0.6840510139739235,0.6039782253223769,3.3066933066933064,0.3882678955070524,3.98815849400334,0.4174221598331091,2.3110754663286164,7.029702970297029,4.979550565747637,5.035347126116044,4.136701311383929,4.375,4.600165113404899
3,5,2,4.600843979420776,0.6840510139739235,9.999999999999998,3.857755148077729,10.0,4.231061181114316,10.0,6.4043325658206784,3.1123547137322425,9.853000900126647,9.949679972834367,8.301914760044644,4.875,5.918320462514098
3,5,1,2.632522111104688,0.6840510139739235,1.125576966861921,9.471496245689794,0.8293634731346846,9.853246293203785,0.6406582051432025,6.687191162393606,8.730090400344382,9.614508968425259,9.656736369222815,8.543875558035715,5.125,7.821197170467305
3,5,3,2.26833921035898,0.6840510139739235,1.230103698797425,9.977441912925785,0.9020145094498241,10.0,0.5987405197792984,7.000232840917912,9.397331037451572,9.811694985656255,9.843705277498792,8.813302176339286,5.375,8.417257790674533
3,5,0,2.6065090467657086,0.6840510139739235,0.9361869476124437,10.0,0.65500098597835,9.600222660796518,0.5285527675420638,7.205046611302271,8.407232027550581,9.811371199092656,9.798925069837633,9.190848214285715,5.375,8.66529031211839
3,6,2,1.9995375455228621,0.6840510139739235,1.2373481257632521,9.89365473236441,0.8802191985552822,9.124538231870856,0.6104384784855043,7.503859122620927,10.0,10.0,9.977686838106983,9.449375697544644,5.375,10.0
4,0,2,5.872593791548644,4.988100807517848,1.063481878583404,3.841642228739003,0.8521966559765856,4.969890187743536,0.8853405080813398,6.758768185306876,6.965131295738269,6.469061268743773,6.35156720467889,6.988786969866071,1.625,0.11876739894789348
4,0,1,5.913058558298167,4.988100807517848,0.9724090824415788,4.044665012406948,0.7463337173459538,5.091341531299023,0.7235187459788266,6.946765667175468,7.266465777012483,6.431825813930038,6.307812889518559,7.009713309151786,1.875,0.10483595540955251
4,0,3,6.051794901439389,4.988100807517848,0.7281684018794112,4.192903870323225,0.5709333582422601,5.207732402206366,0.5480493653857401,7.07482817202632,5.824365045200172,6.477618485067426,6.3792150075762155,6.834455217633929,2.125,0.10191207219780196
4,0,0,7.731082721544597,5.0206456074690315,0.8906505495415311,4.444265412007347,0.5927286691368019,5.4000303628358886,0.5597473240919459,7.13433196215904,8.75161429186397,6.680401384326324,6.583572793741235,7.008841378348214,2.375,0.08132818009154949
4,1,2,7.927625874327995,8.769399751845901,1.2290687806594498,4.573168766717154,0.9258855642390841,5.405090835484034,1.072507847380632,7.395631214480981,8.88075764098149,7.68802517024235,7.516622023244672,8.575701032366073,2.375,0.09075094657647675
4,1,1,7.970980981559627,8.69413990195879,0.7954380808478049,5.227353291869421,0.5916907971894427,6.229947877131724,0.64260786492757,7.502134375080848,6.792940163581575,7.731921377221522,7.522879967499726,8.936244419642858,2.375,0.10519222689333724
